TIME_ID,DAY_NAME,DAY_NUMBER_IN_WEEK,DAY_NUMBER_IN_MONTH,CALENDAR_WEEK_NUMBER,FISCAL_WEEK_NUMBER,WEEK_ENDING_DAY,WEEK_ENDING_DAY_ID,CALENDAR_MONTH_NUMBER,FISCAL_MONTH_NUMBER,CALENDAR_MONTH_DESC,CALENDAR_MONTH_ID,FISCAL_MONTH_DESC,FISCAL_MONTH_ID,DAYS_IN_CAL_MONTH,DAYS_IN_FIS_MONTH,END_OF_CAL_MONTH,END_OF_FIS_MONTH,CALENDAR_MONTH_NAME,FISCAL_MONTH_NAME,CALENDAR_QUARTER_DESC,CALENDAR_QUARTER_ID,FISCAL_QUARTER_DESC,FISCAL_QUARTER_ID,DAYS_IN_CAL_QUARTER,DAYS_IN_FIS_QUARTER,END_OF_CAL_QUARTER,END_OF_FIS_QUARTER,CALENDAR_QUARTER_NUMBER,FISCAL_QUARTER_NUMBER,CALENDAR_YEAR,CALENDAR_YEAR_ID,FISCAL_YEAR,FISCAL_YEAR_ID,DAYS_IN_CAL_YEAR,DAYS_IN_FIS_YEAR,END_OF_CAL_YEAR,END_OF_FIS_YEAR
10-10-01,Wednesday,3,10,41,41,14-10-01,1558,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
11-10-01,Thursday,4,11,41,41,14-10-01,1558,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
12-10-01,Friday,5,12,41,41,14-10-01,1558,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
13-10-01,Saturday,6,13,41,41,14-10-01,1558,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
14-10-01,Sunday,7,14,41,41,14-10-01,1558,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
15-10-01,Monday,1,15,42,42,21-10-01,1606,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
16-10-01,Tuesday,2,16,42,42,21-10-01,1606,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
17-10-01,Wednesday,3,17,42,42,21-10-01,1606,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
18-10-01,Thursday,4,18,42,42,21-10-01,1606,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
19-10-01,Friday,5,19,42,42,21-10-01,1606,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
20-10-01,Saturday,6,20,42,42,21-10-01,1606,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
21-10-01,Sunday,7,21,42,42,21-10-01,1606,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
22-10-01,Monday,1,22,43,43,28-10-01,1654,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
23-10-01,Tuesday,2,23,43,43,28-10-01,1654,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
24-10-01,Wednesday,3,24,43,43,28-10-01,1654,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
25-10-01,Thursday,4,25,43,43,28-10-01,1654,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
26-10-01,Friday,5,26,43,43,28-10-01,1654,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
27-10-01,Saturday,6,27,43,43,28-10-01,1654,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
28-10-01,Sunday,7,28,43,43,28-10-01,1654,10,10,2001-10,1717,2001-10,1765,31,28,31-10-01,28-10-01,October,October,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
29-10-01,Monday,1,29,44,44,04-11-01,1488,10,11,2001-10,1717,2001-11,1766,31,28,31-10-01,25-11-01,October,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
30-10-01,Tuesday,2,30,44,44,04-11-01,1488,10,11,2001-10,1717,2001-11,1766,31,28,31-10-01,25-11-01,October,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
31-10-01,Wednesday,3,31,44,44,04-11-01,1488,10,11,2001-10,1717,2001-11,1766,31,28,31-10-01,25-11-01,October,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
01-11-01,Thursday,4,1,44,44,04-11-01,1488,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
02-11-01,Friday,5,2,44,44,04-11-01,1488,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
03-11-01,Saturday,6,3,44,44,04-11-01,1488,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
04-11-01,Sunday,7,4,44,44,04-11-01,1488,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
05-11-01,Monday,1,5,45,45,11-11-01,1537,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
06-11-01,Tuesday,2,6,45,45,11-11-01,1537,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
07-11-01,Wednesday,3,7,45,45,11-11-01,1537,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
08-11-01,Thursday,4,8,45,45,11-11-01,1537,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
09-11-01,Friday,5,9,45,45,11-11-01,1537,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
10-11-01,Saturday,6,10,45,45,11-11-01,1537,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
11-11-01,Sunday,7,11,45,45,11-11-01,1537,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
12-11-01,Monday,1,12,46,46,18-11-01,1585,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
13-11-01,Tuesday,2,13,46,46,18-11-01,1585,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
14-11-01,Wednesday,3,14,46,46,18-11-01,1585,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
15-11-01,Thursday,4,15,46,46,18-11-01,1585,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
16-11-01,Friday,5,16,46,46,18-11-01,1585,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
17-11-01,Saturday,6,17,46,46,18-11-01,1585,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
18-11-01,Sunday,7,18,46,46,18-11-01,1585,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
19-11-01,Monday,1,19,47,47,25-11-01,1633,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
20-11-01,Tuesday,2,20,47,47,25-11-01,1633,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
21-11-01,Wednesday,3,21,47,47,25-11-01,1633,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
22-11-01,Thursday,4,22,47,47,25-11-01,1633,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
23-11-01,Friday,5,23,47,47,25-11-01,1633,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
24-11-01,Saturday,6,24,47,47,25-11-01,1633,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
25-11-01,Sunday,7,25,47,47,25-11-01,1633,11,11,2001-11,1718,2001-11,1766,30,28,30-11-01,25-11-01,November,November,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
26-11-01,Monday,1,26,48,48,02-12-01,1471,11,12,2001-11,1718,2001-12,1767,30,35,30-11-01,30-12-01,November,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
27-11-01,Tuesday,2,27,48,48,02-12-01,1471,11,12,2001-11,1718,2001-12,1767,30,35,30-11-01,30-12-01,November,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
28-11-01,Wednesday,3,28,48,48,02-12-01,1471,11,12,2001-11,1718,2001-12,1767,30,35,30-11-01,30-12-01,November,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
29-11-01,Thursday,4,29,48,48,02-12-01,1471,11,12,2001-11,1718,2001-12,1767,30,35,30-11-01,30-12-01,November,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
30-11-01,Friday,5,30,48,48,02-12-01,1471,11,12,2001-11,1718,2001-12,1767,30,35,30-11-01,30-12-01,November,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
01-12-01,Saturday,6,1,48,48,02-12-01,1471,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
02-12-01,Sunday,7,2,48,48,02-12-01,1471,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
03-12-01,Monday,1,3,49,49,09-12-01,1520,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
04-12-01,Tuesday,2,4,49,49,09-12-01,1520,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
05-12-01,Wednesday,3,5,49,49,09-12-01,1520,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
06-12-01,Thursday,4,6,49,49,09-12-01,1520,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
07-12-01,Friday,5,7,49,49,09-12-01,1520,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
08-12-01,Saturday,6,8,49,49,09-12-01,1520,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
09-12-01,Sunday,7,9,49,49,09-12-01,1520,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
10-12-01,Monday,1,10,50,50,16-12-01,1568,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
11-12-01,Tuesday,2,11,50,50,16-12-01,1568,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
12-12-01,Wednesday,3,12,50,50,16-12-01,1568,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
13-12-01,Thursday,4,13,50,50,16-12-01,1568,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
14-12-01,Friday,5,14,50,50,16-12-01,1568,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
15-12-01,Saturday,6,15,50,50,16-12-01,1568,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
16-12-01,Sunday,7,16,50,50,16-12-01,1568,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
17-12-01,Monday,1,17,51,51,23-12-01,1616,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
18-12-01,Tuesday,2,18,51,51,23-12-01,1616,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
19-12-01,Wednesday,3,19,51,51,23-12-01,1616,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
20-12-01,Thursday,4,20,51,51,23-12-01,1616,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
21-12-01,Friday,5,21,51,51,23-12-01,1616,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
22-12-01,Saturday,6,22,51,51,23-12-01,1616,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
23-12-01,Sunday,7,23,51,51,23-12-01,1616,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
24-12-01,Monday,1,24,52,52,30-12-01,1663,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
25-12-01,Tuesday,2,25,52,52,30-12-01,1663,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
26-12-01,Wednesday,3,26,52,52,30-12-01,1663,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
27-12-01,Thursday,4,27,52,52,30-12-01,1663,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
28-12-01,Friday,5,28,52,52,30-12-01,1663,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
29-12-01,Saturday,6,29,52,52,30-12-01,1663,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
30-12-01,Sunday,7,30,52,52,30-12-01,1663,12,12,2001-12,1719,2001-12,1767,31,35,31-12-01,30-12-01,December,December,2001-04,1784,2001-04,1800,92,91,31-12-01,30-12-01,4,4,2001,1805,2001,1809,365,364,31-12-01,30-12-01
31-12-01,Monday,1,31,1,1,06-01-02,1500,12,1,2001-12,1719,2002-01,1768,31,28,31-12-01,27-01-02,December,January,2001-04,1784,2002-01,1801,92,1,31-12-01,31-12-01,4,1,2001,1805,2002,1810,365,364,31-12-01,29-12-02
01-01-02,Tuesday,2,1,1,1,06-01-02,1500,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
02-01-02,Wednesday,3,2,1,1,06-01-02,1500,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
03-01-02,Thursday,4,3,1,1,06-01-02,1500,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
04-01-02,Friday,5,4,1,1,06-01-02,1500,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
05-01-02,Saturday,6,5,1,1,06-01-02,1500,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
06-01-02,Sunday,7,6,1,1,06-01-02,1500,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
07-01-02,Monday,1,7,2,2,13-01-02,1821,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
08-01-02,Tuesday,2,8,2,2,13-01-02,1821,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
09-01-02,Wednesday,3,9,2,2,13-01-02,1821,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
10-01-02,Thursday,4,10,2,2,13-01-02,1821,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
11-01-02,Friday,5,11,2,2,13-01-02,1821,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
12-01-02,Saturday,6,12,2,2,13-01-02,1821,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
13-01-02,Sunday,7,13,2,2,13-01-02,1821,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
14-01-02,Monday,1,14,3,3,20-01-02,1829,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
15-01-02,Tuesday,2,15,3,3,20-01-02,1829,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
16-01-02,Wednesday,3,16,3,3,20-01-02,1829,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
17-01-02,Thursday,4,17,3,3,20-01-02,1829,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
18-01-02,Friday,5,18,3,3,20-01-02,1829,1,1,2002-01,1812,2002-01,1768,31,28,31-01-02,27-01-02,January,January,2002-01,1814,2002-01,1801,90,1,31-03-02,31-12-01,1,1,2002,1813,2002,1810,365,364,31-12-02,29-12-02
