PROD_ID,TIME_ID,PROMO_ID,CHANNEL_ID,UNIT_COST,UNIT_PRICE
114,22-04-01,999,3,15.26,20.38
18,16-06-01,999,2,1206.75,1514.8
32,16-05-01,999,3,55.86,70.27
30,13-04-01,999,3,8.22,10.33
14,17-06-01,999,2,902.12,1213.21
125,22-04-01,999,4,13.27,16.32
16,23-04-01,999,2,266.8,306.36
116,05-06-01,999,4,10.25,12.5
122,14-06-01,999,3,16.21,20.86
25,26-05-01,999,2,90.39,119.29
115,20-04-01,999,2,7.75,9.44
128,01-06-01,999,3,24.68,30.83
18,16-05-01,999,2,1197.29,1529.51
34,16-05-01,999,2,33.87,43.58
113,06-06-01,999,2,19.1,24.4
39,22-04-01,999,3,29.9,37.59
148,11-06-01,999,4,17.4,22.38
29,23-05-01,999,2,425.58,534.97
134,05-04-01,999,4,18.89,22.3
40,01-05-01,999,3,37.7,47.91
29,30-06-01,999,3,430.81,544.78
128,09-06-01,999,2,24.12,31.45
129,24-06-01,999,2,151.17,197.06
43,22-05-01,999,3,37.88,48.15
47,29-06-01,999,2,23.68,29.2
117,13-04-01,999,4,8.08,9.53
23,28-04-01,999,3,18.17,23.13
137,16-04-01,999,3,44.28,53.86
47,04-05-01,999,3,23.75,29.61
146,08-06-01,999,2,10.61,13.54
118,11-05-01,999,2,13.8,17.31
139,06-05-01,999,4,17.22,20.98
119,09-05-01,999,4,6.27,7.33
15,16-05-01,999,4,772.6,909.53
38,30-05-01,999,3,25.79,32.44
36,29-06-01,999,4,34.19,42.17
28,26-04-01,999,2,160.59,211.22
18,30-06-01,999,3,1197.48,1522.41
25,03-06-01,999,2,91.1,117.94
43,26-05-01,999,3,37.88,48.15
22,02-06-01,999,2,17.78,25.79
46,15-06-01,999,4,20.09,24.79
14,30-06-01,999,4,970.35,1225.11
135,22-04-01,999,4,44.64,53.58
137,11-06-01,999,4,44.56,52.28
17,10-06-01,999,2,1013.36,1261.74
120,31-05-01,999,2,9.95,53.35
113,25-04-01,999,3,19.78,24.65
26,10-05-01,999,4,121.64,154.41
40,26-06-01,999,4,38.07,47.4
37,05-04-01,999,2,46.85,59.12
130,05-06-01,999,2,77.31,100.78
124,18-06-01,999,2,16.37,18.56
142,11-06-01,999,2,17.01,21.72
116,27-04-01,999,2,10.45,12.71
48,01-05-01,999,2,9.74,12.37
119,18-06-01,999,4,6.18,7.29
22,08-04-01,999,2,17.85,25.9
115,20-06-01,999,2,7.6,9.5
130,30-06-01,999,3,79.09,98.8
21,28-05-01,999,4,847.84,1047.03
45,15-04-01,999,3,37.2,47.12
18,05-04-01,999,2,1211.48,1533.38
30,14-05-01,999,2,7.93,10.51
20,23-05-01,999,2,483.71,628.89
122,21-06-01,999,3,16.21,20.86
130,18-04-01,999,4,83.61,98.73
113,06-06-01,999,3,19.72,24.4
13,27-05-01,999,2,733.46,1126.93
127,18-04-01,999,4,34.86,89.49
118,06-04-01,999,4,15.53,17.39
137,03-05-01,999,4,45.19,52.63
134,04-05-01,999,4,18.87,22.24
126,01-04-01,999,3,23.57,29.61
25,30-05-01,999,3,93.11,118.58
124,11-04-01,999,3,16.52,18.86
115,27-04-01,999,2,7.75,9.44
36,02-06-01,999,3,26.13,47.73
113,03-06-01,999,3,19.72,24.4
17,23-06-01,999,4,1037.85,1261.74
23,23-04-01,999,3,18.17,23.13
121,07-06-01,999,4,9.47,10.72
129,11-04-01,999,2,151.77,198.91
45,05-06-01,999,4,37.44,46.6
36,11-06-01,999,2,28.94,47.73
14,30-06-01,999,2,902.12,1213.21
118,03-04-01,999,2,14.34,17.32
135,15-04-01,999,3,41.08,52.74
18,04-04-01,999,2,1211.48,1533.38
115,21-04-01,999,2,7.75,9.44
120,06-05-01,999,2,9.95,53.35
139,08-04-01,999,2,16.73,21.1
130,10-06-01,999,4,82.31,97.81
144,03-05-01,999,4,7.02,7.84
114,11-05-01,999,4,17.91,20.79
117,27-04-01,999,2,7.46,9.58
120,11-04-01,999,2,10.44,53.82
127,27-04-01,999,3,33.07,90.39
15,30-05-01,999,2,795.36,951.19
26,03-05-01,999,3,123.74,157.56
139,02-06-01,999,2,16.66,21.23
129,10-04-01,999,4,163.49,193.06
18,10-04-01,999,2,1211.48,1533.38
121,27-05-01,999,2,9.36,11.06
24,10-04-01,999,4,41.44,64.37
25,08-05-01,999,4,91.54,116.21
130,17-06-01,999,2,77.31,100.78
23,02-05-01,999,3,18.1,23.08
45,15-04-01,999,4,38.02,47.12
138,20-05-01,999,3,81.93,140.27
147,06-06-01,999,3,6.44,8.18
29,14-04-01,999,4,454.46,530.98
48,30-05-01,999,4,10.37,12.12
13,02-04-01,999,2,748.09,1128.28
30,08-04-01,999,2,8.04,10.54
34,26-04-01,999,3,34.3,43.67
29,10-05-01,999,3,430.4,546.74
120,04-05-01,999,3,10.31,53.35
19,14-05-01,999,2,46.24,58.72
129,11-06-01,999,2,151.17,197.06
21,14-05-01,999,3,883.48,1052.62
129,06-04-01,999,3,155.09,195.01
36,22-04-01,999,4,34.72,42.78
25,16-04-01,999,3,93.48,118.58
22,20-05-01,999,2,17.64,25.84
120,31-05-01,999,4,11.29,53.35
123,09-06-01,999,2,44.85,57.86
133,06-05-01,999,3,26.71,33.61
122,22-04-01,999,2,16.23,20.86
17,30-06-01,999,3,998.48,1325.94
30,26-04-01,999,4,8.9,10.23
115,18-04-01,999,2,7.75,9.44
44,13-06-01,999,4,38.09,47.42
114,24-05-01,999,2,15.38,20.61
119,20-06-01,999,4,6.18,7.29
30,19-05-01,999,2,7.93,10.51
118,05-05-01,999,3,14.22,17.21
34,26-05-01,999,3,34.17,43.58
37,22-05-01,999,3,46.74,59
116,06-04-01,999,3,10.54,12.7
117,30-05-01,999,4,8.07,9.6
140,03-06-01,999,2,26.45,33.7
28,07-05-01,999,3,163.34,209.96
147,23-06-01,999,3,6.44,8.18
22,17-06-01,999,4,21.08,23.98
130,17-04-01,999,2,77.61,101.72
26,20-05-01,999,3,123.74,157.56
24,16-05-01,999,2,39.61,63.74
16,20-06-01,999,3,274.63,303.52
116,23-05-01,999,2,10.23,12.73
28,26-06-01,999,2,159.96,211.35
127,18-06-01,999,3,32.98,89.56
137,11-04-01,999,2,44.22,53.33
27,25-04-01,999,3,37.15,46.72
40,22-05-01,999,4,38.62,47.91
125,29-05-01,999,3,12.94,16.28
24,12-04-01,999,3,40.46,63.36
122,22-05-01,999,2,16.04,20.86
140,08-06-01,999,3,26.24,33.7
13,02-09-01,999,2,711.47,1101.48
13,13-07-01,999,4,675.2,942.76
13,17-09-01,999,4,646.56,887.65
13,02-08-01,999,3,736.02,987.78
13,02-08-01,999,4,662.66,925.7
13,20-08-01,999,2,715.94,1110.86
13,16-09-01,999,3,730.7,963.74
13,16-09-01,999,4,646.56,887.65
13,26-09-01,999,3,730.7,963.74
14,03-07-01,999,2,897.17,1212.03
14,14-07-01,999,2,897.17,1212.03
14,14-09-01,999,4,966.06,1220.33
14,28-07-01,999,3,829.73,1191.86
14,30-07-01,999,3,829.73,1191.86
14,28-08-01,999,2,890.04,1210.83
14,17-09-01,999,2,879.35,1208.47
18,03-07-01,999,2,1200.12,1512.79
18,03-07-01,999,3,1195.99,1520.39
18,03-07-01,999,4,1095.7,1252.11
18,14-07-01,999,4,1095.7,1252.11
18,16-07-01,999,4,1095.7,1252.11
15,17-07-01,999,2,797.25,940.9
15,21-07-01,999,3,818.43,937.08
18,21-07-01,999,4,1095.7,1252.11
15,28-07-01,999,3,818.43,937.08
18,02-08-01,999,3,1195.5,1508.4
15,03-08-01,999,4,755.99,899.6
15,16-08-01,999,2,790.91,940.8
15,17-08-01,999,4,755.99,899.6
18,17-08-01,999,4,1077.82,1248.07
18,19-08-01,999,3,1195.5,1508.4
18,21-08-01,999,3,1195.5,1508.4
15,02-09-01,999,3,807.66,932.06
18,14-09-01,999,2,1176.28,1491.56
18,16-09-01,999,2,1176.28,1491.56
15,20-09-01,999,3,807.66,932.06
18,20-09-01,999,4,1057.04,1204.26
15,29-08-01,999,3,818.11,936.98
18,02-08-01,351,3,1195.5,1508.4
15,16-08-01,351,3,818.11,936.98
18,24-08-01,351,3,1195.5,1508.4
16,03-07-01,999,2,264.3,306.36
16,10-07-01,999,4,251.11,288.16
16,16-07-01,999,2,264.3,306.36
16,16-07-01,999,4,251.11,288.16
16,20-07-01,999,3,274.29,303.33
16,21-07-01,999,3,274.29,303.33
16,03-08-01,999,2,262.21,303.26
16,16-08-01,999,2,262.21,303.26
16,18-09-01,351,3,270.68,299.95
16,21-08-01,999,4,247.54,285.25
16,25-08-01,351,3,274.18,300.26
17,16-07-01,999,4,1048.76,1256.17
17,14-08-01,999,4,1028.57,1255.56
17,16-08-01,999,4,1028.57,1255.56
17,17-07-01,999,2,1004.69,1256.17
17,23-07-01,999,3,985.06,1328.18
18,16-07-01,999,2,1200.12,1512.79
18,03-08-01,350,4,1077.82,1248.07
18,03-09-01,999,2,1176.28,1491.56
18,10-07-01,999,2,1200.12,1512.79
18,03-08-01,999,4,1077.82,1248.07
19,14-07-01,999,4,48.9,57.01
19,16-07-01,999,2,46.34,58.17
19,10-08-01,999,3,46.64,57.81
19,20-08-01,999,3,46.64,57.81
19,28-08-01,999,2,45.97,57.81
19,28-08-01,999,4,48.21,56.65
19,16-09-01,999,4,48.07,56.47
20,10-07-01,999,3,488.06,628.89
20,17-07-01,999,4,496.47,628.89
20,30-07-01,999,4,496.47,628.89
20,23-08-01,999,2,481,628.89
20,18-08-01,999,3,487.87,628.89
20,24-08-01,999,3,487.87,628.89
20,24-09-01,351,3,481.64,628.89
21,07-07-01,999,4,841.53,1042.73
21,28-07-01,999,3,891.11,1048.29
21,08-08-01,999,4,829.61,1039.51
21,23-08-01,999,4,829.61,1039.51
21,07-09-01,999,3,879.39,1046.13
21,14-09-01,999,3,879.39,1046.13
22,08-07-01,999,2,17.69,25.76
22,10-07-01,999,4,21.24,23.96
22,28-07-01,999,3,16.98,25.76
22,16-08-01,999,2,17.55,25.55
22,21-08-01,999,4,20.93,23.76
22,10-09-01,999,3,16.77,25.39
22,10-09-01,999,4,20.87,23.61
22,17-09-01,999,4,20.87,23.61
22,23-09-01,999,3,16.77,25.39
22,23-09-01,999,4,20.87,23.61
22,25-08-01,351,3,16.97,25.55
23,21-07-01,999,4,19.53,21.39
23,23-07-01,999,4,19.53,21.39
23,14-08-01,999,4,19.24,21.22
23,19-08-01,999,4,19.24,21.22
23,20-08-01,999,4,19.24,21.22
23,26-08-01,999,3,18.08,22.82
23,28-08-01,999,3,18.08,22.82
23,30-08-01,999,3,18.08,22.82
23,30-08-01,999,4,19.24,21.22
23,17-09-01,999,2,17.62,22.68
23,25-09-01,999,4,19.18,21.09
23,26-09-01,999,2,17.62,22.68
23,13-09-01,351,3,17.85,22.68
24,07-07-01,999,3,40.29,62.53
24,08-07-01,999,4,41.07,63.53
24,14-07-01,999,2,39.7,62.91
24,17-07-01,999,4,41.07,63.53
24,21-07-01,999,2,39.7,62.91
24,28-07-01,999,3,40.29,62.53
24,02-08-01,999,2,39.38,62.65
24,07-08-01,999,4,40.48,63.28
24,08-08-01,999,2,39.38,62.65
24,12-08-01,999,2,39.38,62.65
24,14-08-01,999,2,39.38,62.65
24,17-08-01,999,2,39.38,62.65
24,17-08-01,999,4,40.48,63.28
24,23-08-01,999,4,40.48,63.28
24,28-08-01,999,3,40.28,62.28
24,02-09-01,999,2,38.91,62.19
24,03-09-01,999,2,38.91,62.19
24,10-09-01,999,4,40.38,62.81
24,13-09-01,999,2,38.91,62.19
24,20-09-01,999,2,38.91,62.19
24,21-09-01,999,3,39.77,61.82
24,25-09-01,999,4,40.38,62.81
24,26-09-01,999,3,39.77,61.82
24,11-08-01,999,3,40.28,62.28
24,11-08-01,999,4,40.48,63.28
24,14-09-01,351,3,39.77,61.82
24,21-09-01,351,3,39.77,61.82
25,12-07-01,999,3,93.09,117.02
25,13-07-01,999,4,90.87,114.68
25,20-07-01,999,2,90.61,117.72
25,21-07-01,999,3,93.09,117.02
25,23-07-01,999,4,90.87,114.68
25,23-08-01,999,3,93.06,116.56
25,25-08-01,999,3,93.06,116.56
25,03-09-01,999,3,91.87,115.7
25,08-09-01,999,4,89.33,113.39
25,17-09-01,999,2,88.81,116.39
25,21-09-01,999,2,88.81,116.39
25,28-09-01,999,3,91.87,115.7
25,02-08-01,351,3,93.06,116.56
25,16-08-01,351,3,93.06,116.56
26,13-07-01,999,4,120.74,152.37
26,16-07-01,999,3,123.68,155.48
26,19-07-01,999,4,120.74,152.37
26,21-07-01,999,3,123.68,155.48
26,25-07-01,999,3,123.68,155.48
26,25-07-01,999,4,120.74,152.37
26,07-08-01,999,3,123.63,154.87
26,14-08-01,999,3,123.63,154.87
26,17-08-01,999,3,123.63,154.87
26,20-08-01,999,4,119.03,151.77
26,23-08-01,999,2,119.44,155.8
26,25-08-01,999,2,119.44,155.8
26,25-08-01,999,3,123.63,154.87
26,26-08-01,999,3,123.63,154.87
26,28-08-01,999,3,123.63,154.87
26,12-09-01,999,2,118,154.65
26,19-09-01,999,4,118.68,150.66
26,20-09-01,999,4,118.68,150.66
26,23-09-01,999,4,118.68,150.66
26,25-09-01,999,3,122.07,153.73
26,26-09-01,999,3,122.07,153.73
26,28-09-01,999,3,122.07,153.73
26,30-09-01,999,2,118,154.65
26,30-09-01,999,3,122.07,153.73
26,21-08-01,351,3,123.63,154.87
27,13-07-01,999,2,36.39,46.42
27,16-07-01,999,2,36.39,46.42
27,20-07-01,999,2,36.39,46.42
27,25-07-01,999,4,41.52,46.6
27,13-08-01,999,2,36.1,46.13
27,13-08-01,999,3,36.99,45.85
27,13-08-01,999,4,40.92,46.31
27,17-08-01,999,2,36.1,46.13
27,17-08-01,999,4,40.92,46.31
27,21-08-01,999,4,40.92,46.31
27,25-08-01,999,2,36.1,46.13
27,12-09-01,999,4,40.81,46.16
27,21-09-01,999,3,36.52,45.7
27,26-08-01,999,2,36.1,46.13
27,21-09-01,351,3,36.52,45.7
28,08-07-01,999,3,163.26,210.09
28,13-07-01,999,2,159.08,211.35
28,17-07-01,999,3,163.26,210.09
28,30-07-01,999,4,162.9,205.89
28,30-08-01,999,3,163.2,207.62
28,10-09-01,999,2,155.92,208.98
28,13-09-01,999,3,161.13,207.73
28,13-09-01,999,4,160.13,203.58
28,23-09-01,999,2,155.92,208.98
28,08-08-01,999,3,163.2,207.62
28,11-08-01,999,2,157.81,208.87
28,18-08-01,999,4,160.59,203.47
28,24-08-01,999,2,157.81,208.87
28,13-09-01,351,3,161.13,207.73
28,25-08-01,351,3,163.2,207.62
29,08-07-01,999,4,450.47,526.09
29,13-07-01,999,3,430.26,543.09
29,19-07-01,999,4,450.47,526.09
29,23-07-01,999,2,426.59,531.4
29,26-07-01,999,2,426.59,531.4
29,07-08-01,999,2,423.19,530.86
29,21-08-01,999,2,423.19,530.86
29,10-09-01,999,4,442.81,521.48
29,17-09-01,999,2,418.1,526.75
29,17-09-01,999,4,442.81,521.48
29,11-08-01,999,2,423.19,530.86
29,11-08-01,999,3,430.09,542.54
29,11-08-01,999,4,444.06,525.55
30,02-07-01,999,2,7.95,10.4
30,07-07-01,999,2,7.95,10.4
30,10-07-01,999,3,8.17,10.2
30,20-07-01,999,3,8.17,10.2
30,23-07-01,999,4,8.82,10.1
30,07-08-01,999,4,8.69,10.04
30,13-08-01,999,4,8.69,10.04
30,17-09-01,999,4,8.66,10.01
30,04-08-01,999,3,8.17,10.14
30,08-08-01,999,3,8.17,10.14
30,13-08-01,999,3,8.17,10.14
30,15-08-01,999,3,8.17,10.14
30,17-08-01,351,3,8.17,10.14
30,28-08-01,351,3,8.17,10.14
30,30-08-01,351,3,8.17,10.14
31,28-07-01,999,3,6.77,8.76
31,28-07-01,999,4,6.96,8.76
31,02-08-01,999,3,6.75,8.74
31,02-08-01,999,4,6.85,8.74
31,07-08-01,999,2,6.69,8.74
31,08-08-01,999,4,6.85,8.74
31,17-08-01,999,3,6.75,8.74
31,20-08-01,999,3,6.75,8.74
31,20-08-01,999,4,6.85,8.74
31,28-08-01,999,4,6.85,8.74
31,14-09-01,999,3,6.56,8.6
31,24-08-01,999,2,6.69,8.74
32,07-07-01,999,4,62.65,70.32
32,07-08-01,999,4,61.76,69.87
32,23-08-01,999,2,54.48,69.6
32,23-08-01,999,3,55.81,69.18
32,07-09-01,999,3,55.1,68.96
32,16-09-01,999,2,53.82,69.37
32,10-09-01,999,4,61.58,69.65
32,30-09-01,351,3,55.1,68.96
33,02-07-01,999,2,38.13,45.45
33,02-07-01,999,3,38.68,45.18
33,10-07-01,999,3,38.68,45.18
33,02-08-01,999,4,38.88,45.72
33,08-08-01,999,4,38.88,45.72
33,10-08-01,999,3,38.67,45
33,17-08-01,999,2,37.83,45.27
33,20-08-01,999,3,38.67,45
33,23-08-01,999,3,38.67,45
33,16-09-01,999,3,38.19,44.67
33,23-09-01,999,4,38.76,45.38
33,26-09-01,999,2,37.39,44.94
33,26-09-01,999,3,38.19,44.67
33,27-08-01,999,4,38.88,45.72
33,10-09-01,999,2,37.39,44.94
33,30-09-01,999,2,37.39,44.94
34,07-07-01,999,3,34.17,43.43
34,13-07-01,999,3,34.17,43.43
34,08-08-01,999,2,33.67,43.09
34,17-08-01,999,4,36.34,40.07
34,16-09-01,999,4,36.25,39.82
34,19-09-01,999,2,33.26,42.82
35,17-07-01,999,4,45.39,49.74
35,28-07-01,999,2,41.8,53.48
35,13-08-01,999,4,44.75,49.35
35,17-08-01,999,4,44.75,49.35
35,03-09-01,999,2,40.96,52.73
35,03-09-01,999,3,41.52,52.73
35,23-09-01,999,4,44.63,49.04
35,20-08-01,351,3,42.06,53.06
35,28-09-01,351,3,41.52,52.73
36,01-07-01,999,4,34.42,41.98
36,08-07-01,999,2,28.76,47.52
36,18-07-01,999,4,34.42,41.98
36,23-07-01,999,3,26.1,47.52
36,27-07-01,999,3,26.1,47.52
36,02-08-01,999,3,26.08,46.95
36,07-08-01,999,4,33.93,41.48
36,13-08-01,999,2,28.54,46.95
36,18-08-01,999,2,28.54,46.95
36,20-08-01,999,4,33.93,41.48
36,28-08-01,999,2,28.54,46.95
36,31-08-01,999,2,28.54,46.95
36,01-09-01,999,2,28.21,44.79
36,16-09-01,999,4,33.84,39.57
36,19-09-01,999,2,28.21,44.79
36,23-09-01,999,3,25.74,44.79
37,07-07-01,999,4,47.52,58.8
37,13-07-01,999,3,46.72,58.8
37,30-07-01,999,4,47.52,58.8
37,13-08-01,999,4,46.86,58.33
37,20-08-01,999,4,46.86,58.33
37,28-08-01,999,4,46.86,58.33
37,31-08-01,999,2,46.04,58.33
37,07-09-01,999,3,46.1,60.2
37,17-09-01,999,3,46.1,60.2
37,05-08-01,999,3,46.7,58.33
37,23-08-01,999,2,46.04,58.33
38,15-07-01,999,3,25.77,32.14
38,24-07-01,999,2,25.6,32.14
38,28-07-01,999,2,25.6,32.14
38,28-08-01,999,3,25.76,31.94
38,01-09-01,999,3,25.43,31.84
38,12-09-01,999,2,25.11,31.84
38,22-09-01,999,3,25.43,31.84
38,26-09-01,999,3,25.43,31.84
38,05-08-01,999,4,26.62,31.3
38,08-08-01,999,2,25.4,31.94
38,08-08-01,999,4,26.62,31.3
38,13-08-01,999,2,25.4,31.94
38,07-09-01,351,3,25.43,31.84
39,01-07-01,999,2,29.58,37.12
39,13-07-01,999,4,31.2,36.38
39,24-07-01,999,4,31.2,36.38
39,30-07-01,999,2,29.58,37.12
39,10-08-01,999,4,30.76,36.15
39,31-08-01,999,2,29.33,36.89
39,01-09-01,999,2,29,36.77
39,26-09-01,999,3,29.37,36.77
40,07-07-01,999,4,38.33,48.56
40,30-07-01,999,3,37.7,48.56
40,13-08-01,999,2,37.14,48.56
40,13-08-01,999,4,37.8,48.56
40,31-08-01,999,2,37.14,48.56
40,04-09-01,999,2,36.69,48.56
40,26-09-01,999,4,37.7,48.56
40,05-08-01,999,4,37.8,48.56
40,23-08-01,999,2,37.14,48.56
40,27-08-01,999,4,37.8,48.56
41,24-07-01,999,2,37.5,48.65
41,30-07-01,999,4,38.4,48.65
41,04-08-01,999,4,37.87,48.65
41,07-08-01,999,2,37.21,48.65
41,04-09-01,999,3,37.26,48.65
41,26-09-01,999,4,37.76,48.65
41,08-08-01,999,2,37.21,48.65
42,17-07-01,999,4,38.49,48.77
42,04-08-01,999,4,37.96,48.77
42,17-08-01,999,3,37.84,48.77
42,20-08-01,999,3,37.84,48.77
42,01-09-01,999,2,36.86,48.77
42,29-09-01,999,3,37.35,48.77
42,08-08-01,999,2,37.3,48.77
42,23-08-01,999,2,37.3,48.77
42,30-08-01,999,4,37.96,48.77
42,15-09-01,351,3,37.35,48.77
43,10-07-01,999,3,37.88,48.8
43,10-07-01,999,4,38.52,48.8
43,04-08-01,999,3,37.86,48.8
43,17-08-01,999,2,37.32,48.8
43,17-08-01,999,3,37.86,48.8
43,20-08-01,999,4,37.98,48.8
43,31-08-01,999,3,37.86,48.8
43,04-09-01,999,3,37.37,48.8
43,19-09-01,999,4,37.88,48.8
43,22-09-01,999,3,37.37,48.8
43,26-09-01,999,4,37.88,48.8
43,08-08-01,999,4,37.98,48.8
43,30-08-01,999,4,37.98,48.8
44,07-07-01,999,3,37.71,48.58
44,30-07-01,999,3,37.71,48.58
44,04-08-01,999,3,37.7,48.58
44,15-08-01,999,3,37.7,48.58
44,28-08-01,999,4,37.82,48.58
45,07-07-01,999,3,37.05,47.74
45,10-07-01,999,3,37.05,47.74
45,10-08-01,999,2,36.52,47.74
45,24-08-01,999,4,37.16,47.74
45,31-08-01,999,2,36.52,47.74
45,01-09-01,999,3,36.57,47.74
45,19-09-01,999,4,37.05,47.74
45,22-09-01,999,3,36.57,47.74
45,22-09-01,999,4,37.05,47.74
45,29-09-01,999,2,36.07,47.74
45,27-08-01,999,4,37.16,47.74
45,30-08-01,999,2,36.52,47.74
46,13-07-01,999,2,18.45,24.21
46,15-07-01,999,4,20.22,24.79
46,30-07-01,999,3,18.93,24.07
46,13-08-01,999,2,18.29,24.21
46,20-08-01,999,4,19.94,24.79
46,07-09-01,999,3,18.68,23.8
46,17-09-01,999,2,18.08,23.94
46,07-09-01,351,3,18.68,23.8
46,10-09-01,351,3,18.68,23.8
46,13-09-01,999,4,19.89,24.51
47,07-07-01,999,4,25.02,28.49
47,30-07-01,999,4,25.02,28.49
47,20-08-01,999,2,23.37,29.02
47,24-08-01,999,3,23.71,29.31
47,04-09-01,999,4,24.59,28.37
47,17-09-01,999,2,23.09,28.96
47,22-09-01,999,4,24.59,28.37
47,05-08-01,999,2,23.37,29.02
47,08-08-01,999,3,23.71,29.31
47,10-09-01,351,3,23.42,29.25
47,20-09-01,351,3,23.42,29.25
47,30-08-01,351,3,23.71,29.31
47,31-08-01,351,3,23.71,29.31
48,04-07-01,999,3,9.83,12.25
48,04-07-01,999,4,10.3,12.01
48,13-07-01,999,4,10.3,12.01
48,15-07-01,999,4,10.3,12.01
48,20-07-01,999,3,9.83,12.25
48,15-08-01,999,3,9.83,12.18
48,17-08-01,999,2,9.69,12.18
48,31-08-01,999,4,10.16,11.94
48,01-09-01,999,2,9.57,12.14
48,01-09-01,999,3,9.7,12.14
48,07-09-01,999,2,9.57,12.14
48,17-09-01,999,2,9.57,12.14
48,19-09-01,999,3,9.7,12.14
48,08-08-01,999,4,10.16,11.94
48,23-08-01,999,2,9.69,12.18
48,15-08-01,351,3,9.83,12.18
48,17-09-01,351,3,9.7,12.14
48,20-08-01,999,2,9.69,12.18
113,24-07-01,999,4,20.44,24.32
113,15-08-01,999,2,18.86,24.22
113,20-08-01,999,2,18.86,24.22
113,23-08-01,999,3,19.69,24.22
113,28-08-01,999,3,19.69,24.22
113,23-09-01,999,4,20.08,24.14
114,02-07-01,999,3,15.2,20.11
114,11-07-01,999,2,15.42,20.34
114,18-07-01,999,2,15.42,20.34
114,15-08-01,999,4,17.52,19.65
114,17-08-01,999,4,17.52,19.65
114,22-08-01,999,4,17.52,19.65
114,03-09-01,999,2,15.11,19.21
114,03-09-01,999,4,17.47,19.36
114,04-09-01,999,2,15.11,19.21
114,04-09-01,999,4,17.47,19.36
114,18-09-01,999,4,17.47,19.36
114,19-09-01,999,4,17.47,19.36
114,23-09-01,999,2,15.11,19.21
114,27-09-01,999,2,15.11,19.21
114,12-08-01,999,2,15.28,19.5
114,12-08-01,999,4,17.52,19.65
114,11-09-01,351,3,15,18.98
115,04-07-01,999,4,7.64,9.33
115,11-07-01,999,4,7.64,9.33
115,22-07-01,999,2,7.52,9.55
115,24-07-01,999,4,7.64,9.33
115,01-08-01,999,3,7.62,9.56
115,06-08-01,999,4,7.51,9.35
115,09-08-01,999,4,7.51,9.35
115,24-08-01,999,2,7.45,9.57
115,28-08-01,999,3,7.62,9.56
115,05-09-01,999,3,7.47,9.58
115,21-09-01,999,4,7.44,9.37
115,12-08-01,999,4,7.51,9.35
116,01-08-01,999,2,10.04,12.88
116,01-08-01,999,3,10.26,12.87
116,06-07-01,999,4,10.27,12.56
116,11-07-01,999,3,10.28,12.85
116,22-07-01,999,3,10.28,12.85
116,02-08-01,999,4,10.12,12.58
116,04-08-01,999,3,10.26,12.87
116,08-08-01,999,3,10.26,12.87
116,28-08-01,999,4,10.12,12.58
116,17-09-01,999,3,10.06,12.91
116,17-09-01,999,4,10.02,12.62
116,23-09-01,999,3,10.06,12.91
116,24-09-01,999,4,10.02,12.62
116,05-08-01,999,3,10.26,12.87
117,01-07-01,999,2,7.4,9.45
117,06-07-01,999,3,7.66,9.45
117,17-07-01,999,4,8.01,9.4
117,29-07-01,999,2,7.4,9.45
117,13-08-01,999,4,7.91,9.36
117,23-08-01,999,2,7.34,9.41
117,29-08-01,999,2,7.34,9.41
117,12-09-01,999,3,7.56,9.38
117,18-09-01,999,4,7.89,9.33
117,26-09-01,999,4,7.89,9.33
117,12-08-01,999,3,7.65,9.41
117,12-08-01,999,4,7.91,9.36
117,25-08-01,999,2,7.34,9.41
117,20-09-01,999,4,7.89,9.33
118,18-07-01,999,3,14.2,16.99
118,20-07-01,999,4,15.11,17.16
118,02-08-01,999,3,14.18,16.92
118,11-08-01,999,2,13.55,17.02
118,12-08-01,999,2,13.55,17.02
118,12-08-01,999,3,14.18,16.92
118,21-08-01,999,2,13.55,17.02
118,28-08-01,999,2,13.55,17.02
118,02-09-01,999,2,13,16.9
118,02-09-01,999,3,13.6,16.8
118,03-09-01,999,2,13,16.9
118,14-09-01,999,3,13.6,16.8
118,20-09-01,999,4,14.3,16.97
118,21-09-01,999,4,14.3,16.97
118,27-09-01,999,2,13,16.9
118,10-08-01,999,2,13.55,17.02
118,25-08-01,999,3,14.18,16.92
119,01-08-01,999,3,5.94,7.31
119,02-07-01,999,3,5.94,7.34
119,20-07-01,999,2,5.73,7.34
119,22-07-01,999,2,5.73,7.34
119,24-07-01,999,3,5.94,7.34
119,29-07-01,999,3,5.94,7.34
119,06-08-01,999,2,5.68,7.31
119,06-08-01,999,4,6.13,7.24
119,15-08-01,999,2,5.68,7.31
119,17-08-01,999,2,5.68,7.31
119,17-08-01,999,3,5.94,7.31
119,18-08-01,999,3,5.94,7.31
119,04-09-01,999,4,6.12,7.22
119,05-09-01,999,4,6.12,7.22
119,19-09-01,999,2,5.62,7.29
119,19-08-01,999,3,5.94,7.31
119,19-08-01,999,4,6.13,7.24
120,01-07-01,999,2,9.95,52.72
120,04-07-01,999,2,9.95,52.72
120,07-07-01,999,4,10.88,52.72
120,20-07-01,999,2,9.95,52.72
120,20-07-01,999,3,10.21,52.72
120,24-07-01,999,2,9.95,52.72
120,24-07-01,999,4,10.88,52.72
120,02-08-01,999,4,10.3,52.62
120,10-08-01,999,4,10.3,52.62
120,13-08-01,999,3,10.19,52.62
120,15-08-01,999,4,10.3,52.62
